year,rank,song,artist,cleaned_artist,uri,key,duration,bpm,energy,danceability,valence,acousticness,loudness,genres
2023,30,Vampire,Olivia Rodrigo,Olivia Rodrigo,https://open.spotify.com/track/1kuGVB7EU95pJObxwvfwKS,F Major,3:40,137,53,48,32,15,-6 dB,pop
2023,31,FukUMean,Gunna,Gunna,https://open.spotify.com/track/4rXLjWdF2ZZpXCVTfWcshS,C# Minor,2:05,130,62,85,22,12,-7 dB,atl hip hop; melodic rap; rap; trap
2023,32,Lavender Haze,Taylor Swift,Taylor Swift,https://open.spotify.com/track/5jQI2r1RdgtuT8S3iG8zFC,G Minor,3:22,97,45,74,10,23,-11 dB,pop
2023,33,Players,Coi Leray,Coi Leray,https://open.spotify.com/track/6UN73IYd0hZxLi8wFPMQij,F# Minor,2:20,105,51,95,60,3,-6 dB,new jersey underground rap; trap queen
2023,34,Need a Favor,Jelly Roll,Jelly Roll,https://open.spotify.com/track/07on0OB2cdPt79IFsgdRUy,F# Major,3:17,158,77,50,56,1,-4 dB,country rap; modern country pop; nashville hip hop; tennessee hip hop
2023,35,Dance the Night,Dua Lipa,Dua Lipa,https://open.spotify.com/track/1vYXt7VSjH9JIM5oRRo7vA,B Minor,2:57,110,85,67,78,2,-5 dB,dance pop; pop; uk pop
2023,36,Love You Anyway,Luke Combs,Luke Combs,https://open.spotify.com/track/2kYevr8cbIAH2ha8210Bnz,E Major,3:50,140,49,53,32,15,-7 dB,contemporary country; country
2023,37,One Thing at a Time,Morgan Wallen,Morgan Wallen,https://open.spotify.com/track/1rXq0uoV4KTgRN64jXzIxo,G Major,3:27,142,92,61,89,0,-5 dB,contemporary country
2023,38,Superhero (Heroes & Villains),"Metro Boomin, Future and Chris Brown","Metro Boomin, Future, Chris Brown",https://open.spotify.com/track/0vjeOZ3Ft5jvAi9SBFJm1j,F Minor,3:03,117,58,71,53,14,-5 dB,rap; atl hip hop; hip hop; rap; southern hip hop; trap; r&b; rap
2023,39,Bad Habit,Steve Lacy,Steve Lacy,https://open.spotify.com/track/4k6Uh1HXdhtusDW5y8Gbvy,C# Major,3:52,169,49,69,70,61,-7 dB,afrofuturism
2023,40,La Bebé,Yng Lvcas and Peso Pluma,"Yng Lvcas, Peso Pluma",https://open.spotify.com/track/2UW7JaomAMuX9pZrjVpHAU,D Minor,3:54,170,48,81,56,21,-6 dB,reggaeton; urbano mexicano; corridos tumbados; sad sierreno
2023,41,Golden Hour,Jvke,Jvke,https://open.spotify.com/track/5odlY52u43F5BjByhxg7wg,E Major,3:29,94,59,52,15,65,-5 dB,modern indie pop; pov: indie; singer-songwriter pop
2023,42,Religiously,Bailey Zimmerman,Bailey Zimmerman,https://open.spotify.com/track/0bILU0UiNDmA5Ff6whhb2R,C# Major,2:59,141,67,57,59,43,-7 dB,contemporary country; modern country pop
2023,43,Spin Bout U,Drake and 21 Savage,"Drake, 21 Savage",https://open.spotify.com/track/2ZL7WZcjuYKi1KUDtp4kCC,G Major,3:35,130,72,76,23,1,-6 dB,canadian hip hop; canadian pop; hip hop; pop rap; rap; atl hip hop; hip hop; rap
2023,44,Cupid,Fifty Fifty,Fifty Fifty,https://open.spotify.com/track/4gXHG9domIKO6FIViDISA4,B Minor,2:54,120,65,78,72,32,-6 dB,k-pop girl group
2023,45,Search & Rescue,Drake,Drake,https://open.spotify.com/track/7aRCf5cLOFN1U7kvtChY1G,B♭ Minor,4:32,140,44,83,53,8,-9 dB,canadian hip hop; canadian pop; hip hop; pop rap; rap
2023,46,Barbie World,Nicki Minaj and Ice Spice with Aqua,"Nicki Minaj, Ice Spice, Aqua",https://open.spotify.com/track/741UUVE2kuITl0c6zuqqbO,C Major,1:50,144,58,77,75,52,-8 dB,hip pop; pop; queens hip hop; rap; bronx drill; No genre found
2023,47,Next Thing You Know,Jordan Davis,Jordan Davis,https://open.spotify.com/track/2lNTHWu2I5Tcz9ukWsV5Jj,F Major,2:55,79,60,56,41,65,-8 dB,contemporary country
2023,48,Escapism,Raye featuring 070 Shake,"Raye, 070 Shake",https://open.spotify.com/track/5mHdCZtVyb4DcJw8799hZp,D Major,4:32,96,74,54,25,14,-5 dB,uk contemporary r&b; uk pop; new jersey rap
2023,49,Un x100to,Grupo Frontera and Bad Bunny,"Grupo Frontera, Bad Bunny",https://open.spotify.com/track/2yzshFeBIwH8tWIqHEFLeD,A Major,3:15,84,72,57,54,21,-4 dB,musica chihuahuense; reggaeton; trap latino; urbano latino
2023,50,Until I Found You,Stephen Sanchez,Stephen Sanchez,https://open.spotify.com/track/0T5iIrXA4p5GsubkhuBIKV,B♭ Major,2:58,101,51,54,23,73,-6 dB,gen z singer-songwriter
2023,51,Shirt,SZA,SZA,https://open.spotify.com/track/2wSTnntOPRi7aQneobFtU4,E♭ Minor,3:02,120,51,85,57,23,-8 dB,pop; r&b; rap
2023,52,Paint the Town Red,Doja Cat,Doja Cat,https://open.spotify.com/track/2IGMVunIBsBLtEQyoI1Mu7,F Major,3:52,100,54,87,73,27,-9 dB,dance pop; pop
2023,53,Made You Look,Meghan Trainor,Meghan Trainor,https://open.spotify.com/track/0QHEIqNKsMoOY5urbzN48u,B♭ Major,2:14,145,52,83,85,34,-4 dB,hip pop; pop
2023,54,Wait in the Truck,Hardy featuring Lainey Wilson,"Hardy, Lainey Wilson",https://open.spotify.com/track/6fDlK6P4s3BVMls9EmfCWI,F# Major,4:38,140,46,54,25,28,-7 dB,contemporary country; modern country pop; contemporary country; modern country pop
2023,55,All I Want for Christmas Is You,Mariah Carey,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,G Major,4:01,150,63,34,35,16,-7 dB,dance pop; pop; urban contemporary
2023,56,Everything I Love,Morgan Wallen,Morgan Wallen,https://open.spotify.com/track/0cv6mTbrqr8vxGC31NjKtM,A♭ Major,3:07,104,84,57,71,1,-4 dB,contemporary country
2023,57,Chemical,Post Malone,Post Malone,https://open.spotify.com/track/5w40ZYhbBMAlHYNDaVJIUu,D Major,3:04,170,88,49,39,0,-5 dB,dfw rap; melodic rap; pop; rap
2023,58,Heart Like a Truck,Lainey Wilson,Lainey Wilson,https://open.spotify.com/track/5DIBVDJOHh7djepAjKHWCO,A Major,3:19,140,63,59,39,15,-5 dB,contemporary country; modern country pop
2023,59,"Going, Going, Gone",Luke Combs,Luke Combs,https://open.spotify.com/track/67AdiJcurlf6gocGobfaXs,F# Major,2:57,160,56,56,33,54,-6 dB,contemporary country; country
2023,60,Rockin' Around the Christmas Tree,Brenda Lee,Brenda Lee,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97,A♭ Major,2:06,67,47,60,88,62,-9 dB,adult standards; easy listening; lounge; rockabilly
2023,61,Dancin' in the Country,Tyler Hubbard,Tyler Hubbard,https://open.spotify.com/track/42IAe8Qncxokd4SV4iihgq,G Major,2:47,115,86,64,46,1,-6 dB,contemporary country; modern country pop
2023,62,Daylight,David Kushner,David Kushner,https://open.spotify.com/track/1odExI7RdWc4BT515LTAwj,D Minor,3:33,130,43,51,32,83,-9 dB,gen z singer-songwriter; singer-songwriter pop
2023,63,Lift Me Up,Rihanna,Rihanna,https://open.spotify.com/track/35ovElsgyAtQwYPYnZJECg,A Major,3:17,177,30,25,17,90,-6 dB,barbadian pop; pop; urban contemporary
2023,64,Eyes Closed,Ed Sheeran,Ed Sheeran,https://open.spotify.com/track/3p7XQpdt8Dr6oMXSvRZ9bg,D Major,3:15,107,53,78,39,30,-6 dB,pop; singer-songwriter pop; uk pop
2023,65,TQG,Karol G and Shakira,"Karol G, Shakira",https://open.spotify.com/track/0DWdj2oZMBFSzRsi2Cvfzf,E Minor,3:18,90,65,59,69,62,-3 dB,reggaeton; reggaeton colombiano; urbano latino; colombian pop; dance pop; latin pop; pop
2023,66,Try That in a Small Town,Jason Aldean,Jason Aldean,https://open.spotify.com/track/5BqI4ugJL5WaPRQ6MlC8Ho,C Minor,3:02,146,86,46,38,6,-4 dB,contemporary country; country; country road; modern country rock
2023,67,Tennessee Orange,Megan Moroney,Megan Moroney,https://open.spotify.com/track/3fl4zil6HJ0N1FL3YIRwdC,A Major,3:43,156,49,38,27,13,-7 dB,contemporary country; modern country pop
2023,68,Jingle Bell Rock,Bobby Helms,Bobby Helms,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya,D Major,2:11,120,42,75,81,64,-8 dB,No genre found
2023,69,Princess Diana,Ice Spice and Nicki Minaj,"Ice Spice, Nicki Minaj",https://open.spotify.com/track/0ZxhtATQ0a6EvQNZ0z6NKV,A Major,2:52,148,69,90,77,17,-5 dB,bronx drill; hip pop; pop; queens hip hop; rap
2023,70,Tomorrow 2,GloRilla and Cardi B,"GloRilla, Cardi B",https://open.spotify.com/track/0WNfQxDGaPTl0yogcMR5v1,C Major,3:30,80,81,84,71,7,-4 dB,southern hip hop; pop; rap
2023,71,A Holly Jolly Christmas,Burl Ives,Burl Ives,https://open.spotify.com/track/77khP2fIVhSW23NwxrRluh,C Major,2:16,140,38,68,89,58,-13 dB,adult standards; american folk revival
2023,72,Where She Goes,Bad Bunny,Bad Bunny,https://open.spotify.com/track/7ro0hRteUMfnOioTFI5TG1,A Minor,3:52,144,80,65,23,14,-4 dB,reggaeton; trap latino; urbano latino
2023,73,Bebe Dame,Fuerza Regida and Grupo Frontera,"Fuerza Regida, Grupo Frontera",https://open.spotify.com/track/0IKeDy5bT9G0bA7ZixRT4A,G Major,4:32,158,60,53,76,30,-5 dB,corrido; corridos tumbados; sad sierreno; sierreno; musica chihuahuense
2023,74,I Remember Everything,Zach Bryan featuring Kacey Musgraves,"Zach Bryan, Kacey Musgraves",https://open.spotify.com/track/4KULAymBBJcPRpk1yO4dOG,C Major,3:47,78,45,43,16,55,-8 dB,classic oklahoma country; classic texas country; contemporary country; country dawn
2023,75,I Like You (A Happier Song),Post Malone featuring Doja Cat,"Post Malone, Doja Cat",https://open.spotify.com/track/0O6u0VJ46W86TxN9wgyqDj,F Major,3:13,101,67,73,47,12,-6 dB,dfw rap; melodic rap; pop; rap; dance pop; pop
2023,76,What It Is (Block Boy),Doechii featuring Kodak Black,"Doechii, Kodak Black",https://open.spotify.com/track/1O8zCu3dLLPxkbGfIsbRgE,C# Minor,3:43,172,74,73,70,10,-6 dB,alternative r&b; florida drill; florida rap; melodic rap; miami hip hop; rap; trap; trap latino
2023,77,Nobody Gets Me,SZA,SZA,https://open.spotify.com/track/5Y35SjAfXjjG0sFQ3KOxmm,G Major,3:01,100,28,36,28,81,-8 dB,pop; r&b; rap
2023,78,Rich Men North of Richmond,Oliver Anthony Music,Oliver Anthony Music,https://open.spotify.com/track/78Du4CMFgnhdlG33gblkiP,B♭ Major,3:07,122,26,68,53,75,-12 dB,modern country pop
2023,79,Super Freaky Girl,Nicki Minaj,Nicki Minaj,https://open.spotify.com/track/4C6Uex2ILwJi9sZXRdmqXp,D Major,2:51,133,89,95,91,6,-3 dB,hip pop; pop; queens hip hop; rap
2023,80,Dial Drunk,Noah Kahan and Post Malone,"Noah Kahan, Post Malone",https://open.spotify.com/track/22VHOlVYBqytsrAqV8yXBK,A♭ Major,3:34,112,61,67,69,12,-7 dB,pov: indie; singer-songwriter pop; dfw rap; melodic rap; pop; rap
2023,81,What Was I Made For?,Billie Eilish,Billie Eilish,https://open.spotify.com/track/6wf7Yu7cxBSPrRlWeSeK0Q,C Major,3:42,79,8,39,11,95,-18 dB,art pop; pop
2023,82,Seven,Jungkook featuring Latto,"Jungkook, Latto",https://open.spotify.com/track/7x9aauaA9cu6tyfpHnqDLo,B Major,3:04,125,84,79,90,30,-4 dB,k-pop; trap queen
2023,83,Wait for U,Future featuring Drake and Tems,"Future, Drake, Tems",https://open.spotify.com/track/59nOXPmaKlBfGMDeOVGrIK,C# Major,3:10,83,64,46,34,31,-4 dB,atl hip hop; hip hop; rap; southern hip hop; trap; canadian hip hop; canadian pop; hip hop; pop rap; rap; afro r&b; afrobeats; alte; nigerian pop
2023,84,Last Christmas,Wham!,Wham!,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,D Major,4:23,108,48,74,95,19,-12 dB,new romantic; new wave; new wave pop; soft rock
2023,85,Handle on You,Parker McCollum,Parker McCollum,https://open.spotify.com/track/4reXo2zg1uhEIpUAacDb9C,F# Major,3:40,105,93,59,62,0,-4 dB,classic texas country; contemporary country; modern country pop; texas country
2023,86,Por Las Noches,Peso Pluma,Peso Pluma,https://open.spotify.com/track/6YWME4xCa5Lm6X1exVMQIC,A Minor,3:59,185,60,69,45,31,-7 dB,corridos tumbados; sad sierreno
2023,87,Memory Lane,Old Dominion,Old Dominion,https://open.spotify.com/track/5kB6WithhB8Iv08EMNmAbt,F# Major,2:52,119,80,65,38,2,-4 dB,contemporary country; country; country road; modern country rock
2023,88,Area Codes,Kaliii,Kaliii,https://open.spotify.com/track/7sliFe6W30tPBPh6dvZsIH,C# Major,2:19,155,39,82,51,2,-11 dB,rap; viral rap
2023,89,Bury Me in Georgia,Kane Brown,Kane Brown,https://open.spotify.com/track/4EKH0ajMHXTkq4ztWuztVH,D Minor,4:02,160,84,38,51,1,-6 dB,black americana; contemporary country; country; country road
2023,90,PRC,Peso Pluma and Natanael Cano,"Peso Pluma, Natanael Cano",https://open.spotify.com/track/2mpoNBkngUEwnaKoBhZ0vl,G Minor,3:04,138,83,78,89,10,-6 dB,corridos tumbados; sad sierreno; corrido; corridos tumbados; musica mexicana; sad sierreno; sierreno
2023,91,What My World Spins Around,Jordan Davis,Jordan Davis,https://open.spotify.com/track/6vjZxvzdAeHp7jv3R398Xm,D Major,3:07,125,73,69,70,11,-6 dB,contemporary country
2023,92,Ain't That Some,Morgan Wallen,Morgan Wallen,https://open.spotify.com/track/2YVlDlk2zRceefo6XlC6DX,F# Minor,2:38,121,81,64,69,0,-6 dB,contemporary country
2023,93,Wild as Her,Corey Kent,Corey Kent,https://open.spotify.com/track/4RG7P0CXQ4pe0OeCAHjX5L,C Major,3:20,148,74,50,46,0,-6 dB,modern country pop; texas country
2023,94,Peaches & Eggplants,Young Nudy featuring 21 Savage,"Young Nudy, 21 Savage",https://open.spotify.com/track/2KcQ0PbPj0O3P48B9YX7iN,E Minor,3:24,146,54,91,58,1,-8 dB,pluggnb; rap; southern hip hop; trap; atl hip hop; hip hop; rap
2023,95,I Wrote the Book,Morgan Wallen,Morgan Wallen,https://open.spotify.com/track/7phmBo7bB9I9YifAXqnlqV,D Major,3:02,144,83,69,83,6,-4 dB,contemporary country
2023,96,"Bzrp Music Sessions, Vol. 53",Bizarrap and Shakira,"Bizarrap, Shakira",https://open.spotify.com/track/4nrPB8O7Y7wsOCJdgXkthe,D Minor,3:35,122,75,84,53,28,-4 dB,argentine hip hop; pop venezolano; trap argentino; trap latino; urbano latino; colombian pop; dance pop; latin pop; pop
2023,97,Meltdown,Travis Scott featuring Drake,"Travis Scott, Drake",https://open.spotify.com/track/67nepsnrcZkowTxMWigSbb,G Minor,4:06,112,77,56,40,1,-5 dB,rap; slap house; canadian hip hop; canadian pop; hip hop; pop rap; rap
2023,98,Put It on da Floor Again,Latto featuring Cardi B,"Latto, Cardi B",https://open.spotify.com/track/6c6WmIHcHlhccEwSFBhzNa,C# Major,3:06,111,61,85,47,3,-7 dB,trap queen; pop; rap
2023,99,Bloody Mary,Lady Gaga,Lady Gaga,https://open.spotify.com/track/11BKm0j4eYoCPPpCONAVwA,A Minor,4:05,100,63,59,44,1,-6 dB,art pop; dance pop; pop
2023,100,Watermelon Moonshine,Lainey Wilson,Lainey Wilson,https://open.spotify.com/track/3sYBFUXTv0STUoUINx9Qe8,C# Major,3:29,140,41,74,65,47,-7 dB,contemporary country; modern country pop
2022,1,Heat Waves,Glass Animals,Glass Animals,https://open.spotify.com/track/3USxtqRwSYz57Ewm6wWRMp,B Major,3:59,81,53,76,53,44,-7 dB,gauze pop; indietronica; modern rock; pov: indie; shiver pop
2022,2,As It Was,Harry Styles,Harry Styles,https://open.spotify.com/track/4Dvkj6JhhA12EX05fT7y2e,F# Minor,2:47,174,73,52,66,34,-5 dB,pop
2022,3,Stay,The Kid Laroi and Justin Bieber,"The Kid Laroi, Justin Bieber",https://open.spotify.com/track/567e29TDzLwZwfDuEpGTwo,C# Major,2:22,170,76,59,48,4,-5 dB,australian hip hop; canadian pop; pop
2022,4,Easy on Me,Adele,Adele,https://open.spotify.com/track/46IZ0fSY2mpAiktS3KOqds,F Major,3:45,142,37,60,13,58,-8 dB,british soul; pop; pop soul; uk pop
2022,5,Shivers,Ed Sheeran,Ed Sheeran,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5,D Major,3:28,141,86,79,82,28,-3 dB,pop; singer-songwriter pop; uk pop
2022,6,First Class,Jack Harlow,Jack Harlow,https://open.spotify.com/track/0wHFktze2PHC5jDt3B17DC,F Minor,2:54,107,58,90,33,11,-6 dB,deep underground hip hop; hip hop; kentucky hip hop; pop rap; rap
2022,7,Big Energy,Latto,Latto,https://open.spotify.com/track/6Zu3aw7FfjAF9WA0fA81Oq,B Minor,2:53,106,81,94,81,5,-4 dB,trap queen
2022,8,Ghost,Justin Bieber,Justin Bieber,https://open.spotify.com/track/6I3mqTwhRpn34SLVafSH7G,D Major,2:33,154,74,60,44,19,-6 dB,canadian pop; pop
2022,9,Super Gremlin,Kodak Black,Kodak Black,https://open.spotify.com/track/4A8cWXxKfIL3lAyUDzXbCF,D Major,3:21,73,41,83,11,0,-7 dB,florida drill; florida rap; melodic rap; miami hip hop; rap; trap; trap latino
2022,10,Cold Heart (Pnau Remix),Elton John and Dua Lipa,"Elton John, Dua Lipa",https://open.spotify.com/track/6zSpb8dQRaw0M1dK8PBwQz,C# Major,3:23,116,80,80,94,3,-6 dB,glam rock; mellow gold; piano rock; rock; dance pop; pop; uk pop
2022,11,Wait for U,Future featuring Drake and Tems,"Future, Drake, Tems",https://open.spotify.com/track/59nOXPmaKlBfGMDeOVGrIK,C# Major,3:10,83,64,46,34,31,-4 dB,atl hip hop; hip hop; rap; southern hip hop; trap; canadian hip hop; canadian pop; hip hop; pop rap; rap; afro r&b; afrobeats; alte; nigerian pop
2022,12,About Damn Time,Lizzo,Lizzo,https://open.spotify.com/track/4a3D8glGZxhlJfOs1Czc3c,B♭ Minor,3:12,109,75,84,71,10,-6 dB,escape room; minnesota hip hop; pop; trap queen
2022,13,Bad Habits,Ed Sheeran,Ed Sheeran,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d,B Minor,3:51,126,89,81,54,5,-4 dB,pop; singer-songwriter pop; uk pop
2022,14,Thats What I Want,Lil Nas X,Lil Nas X,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO,C# Minor,2:24,88,85,74,55,1,-5 dB,lgbtq+ hip hop
2022,15,Enemy,Imagine Dragons and JID,"Imagine Dragons, JID",https://open.spotify.com/track/3CIyK1V4JEJkg02E4EJnDl,B Minor,2:53,77,78,73,56,24,-4 dB,modern rock; pop; rock; hip hop; pop rap; rap; underground hip hop
2022,16,Industry Baby,Lil Nas X and Jack Harlow,"Lil Nas X, Jack Harlow",https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK,E♭ Minor,3:32,150,70,74,89,2,-7 dB,lgbtq+ hip hop; deep underground hip hop; hip hop; kentucky hip hop; pop rap; rap
2022,17,ABCDEFU,Gayle,Gayle,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,E Major,2:49,122,54,70,42,30,-6 dB,alt z; modern alternative pop
2022,18,Need to Know,Doja Cat,Doja Cat,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi,C# Major,3:31,130,61,66,19,30,-7 dB,dance pop; pop
2022,19,Wasted on You,Morgan Wallen,Morgan Wallen,https://open.spotify.com/track/3cBsEDNhFI9E82vPj3kvi3,B Minor,2:59,196,66,51,25,37,-5 dB,contemporary country
2022,20,Me Porto Bonito,Bad Bunny and Chencho Corleone,"Bad Bunny, Chencho Corleone",https://open.spotify.com/track/6Sq7ltF9Qa7SNFBsV5Cogx,C# Minor,2:59,92,71,91,43,9,-5 dB,reggaeton; trap latino; urbano latino; reggaeton; reggaeton flow; trap latino; urbano latino
2022,21,Woman,Doja Cat,Doja Cat,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4,F Minor,2:53,108,76,82,88,9,-4 dB,dance pop; pop
2022,22,Tití Me Preguntó,Bad Bunny,Bad Bunny,https://open.spotify.com/track/1IHWl5LamUGEuP4ozKQSXZ,F Minor,4:04,107,72,65,19,10,-5 dB,reggaeton; trap latino; urbano latino
2022,23,Running Up That Hill (A Deal with God),Kate Bush,Kate Bush,https://open.spotify.com/track/1PtQJZVZIdWIYdARpZRDFO,B♭ Minor,4:59,108,55,63,19,72,-13 dB,art pop; art rock; baroque pop; new wave pop; permanent wave; piano rock; singer-songwriter
2022,24,We Don't Talk About Bruno,"Carolina Gaitán, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz and the Encanto cast","Carolina Gaitán, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, the Encanto cast",https://open.spotify.com/track/52xJxFP6TqMuO4Yt0eOkMz,C Minor,3:36,206,45,58,83,36,-9 dB,No genre found; modern salsa; movie tunes; salsa colombiana; movie tunes; No genre found; movie tunes; hollywood; movie tunes; movie tunes
2022,25,Late Night Talking,Harry Styles,Harry Styles,https://open.spotify.com/track/1qEmFfgcLObUfQm0j1W2CK,B♭ Major,2:58,115,73,71,90,30,-5 dB,pop
2022,26,I Like You (A Happier Song),Post Malone featuring Doja Cat,"Post Malone, Doja Cat",https://open.spotify.com/track/0O6u0VJ46W86TxN9wgyqDj,F Major,3:13,101,67,73,47,12,-6 dB,dfw rap; melodic rap; pop; rap; dance pop; pop
2022,27,You Proof,Morgan Wallen,Morgan Wallen,https://open.spotify.com/track/5W4kiM2cUYBJXKRudNyxjW,A Major,2:37,120,82,73,68,32,-5 dB,contemporary country
2022,28,Bad Habit,Steve Lacy,Steve Lacy,https://open.spotify.com/track/4k6Uh1HXdhtusDW5y8Gbvy,C# Major,3:52,169,49,69,70,61,-7 dB,afrofuturism
2022,29,Sunroof,Nicky Youre and Dazy,"Nicky Youre, Dazy",https://open.spotify.com/track/5YqEzk3C5c3UZ1D5fJUlXA,B♭ Major,2:43,131,71,77,84,35,-5 dB,singer-songwriter pop; boston indie; pov: indie; queercore; riot grrrl
2022,30,One Right Now,Post Malone and the Weeknd,"Post Malone, the Weeknd",https://open.spotify.com/track/00Blm7zeNqgYLPtW6zg8cj,C# Major,3:14,97,78,69,69,4,-5 dB,dfw rap; melodic rap; pop; rap; canadian contemporary r&b; canadian pop; pop
2022,31,Good 4 U,Olivia Rodrigo,Olivia Rodrigo,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,A Major,2:58,167,66,56,69,34,-5 dB,pop
2022,32,Numb Little Bug,Em Beihold,Em Beihold,https://open.spotify.com/track/3o9kpgkIcffx0iSwxhuNI2,A♭ Minor,2:49,85,53,74,64,33,-7 dB,alt z; gen z singer-songwriter
2022,33,Jimmy Cooks,Drake featuring 21 Savage,"Drake, 21 Savage",https://open.spotify.com/track/3F5CgOj3wFlRv51JsHbxhe,C Major,3:38,166,67,53,37,0,-5 dB,canadian hip hop; canadian pop; hip hop; pop rap; rap; atl hip hop; hip hop; rap
2022,34,'Til You Can't,Cody Johnson,Cody Johnson,https://open.spotify.com/track/4k3lPl8YTKuY8c1HelVnm3,C# Major,3:44,160,82,50,46,5,-5 dB,classic texas country; contemporary country; modern country pop
2022,35,Fancy Like,Walker Hayes,Walker Hayes,https://open.spotify.com/track/58UKC45GPNTflCN6nwCUeF,C# Major,2:42,80,77,65,86,11,-6 dB,contemporary country; country; country road; modern country rock
2022,36,The Kind of Love We Make,Luke Combs,Luke Combs,https://open.spotify.com/track/28n8z9IQKyjMPxmvYMBqZa,C# Major,3:44,102,75,61,46,2,-4 dB,contemporary country; country
2022,37,I Ain't Worried,OneRepublic,OneRepublic,https://open.spotify.com/track/4h9wh7iOZ0GGn8QVp4RAOB,C Major,2:28,140,80,70,83,8,-6 dB,piano rock; pop
2022,38,Break My Soul,Beyoncé,Beyoncé,https://open.spotify.com/track/5pyoxDZ1PX0KxBxiRVxA4U,C# Minor,4:38,115,89,69,86,6,-5 dB,pop; r&b
2022,39,Something in the Orange,Zach Bryan,Zach Bryan,https://open.spotify.com/track/3WMj8moIAXJhHsyLaqIIHI,E Minor,3:48,175,19,37,15,56,-12 dB,classic oklahoma country
2022,40,Save Your Tears,The Weeknd and Ariana Grande,"The Weeknd, Ariana Grande",https://open.spotify.com/track/1oFAF1hdPOickyHgbuRjyX,C Major,3:11,118,83,65,59,2,-5 dB,canadian contemporary r&b; canadian pop; pop; pop
2022,41,Smokin out the Window,Silk Sonic (Bruno Mars and Anderson .Paak),"Silk Sonic (Bruno Mars, Anderson .Paak)",https://open.spotify.com/track/3xVZYkcuWalGudeKl861wb,D Major,3:17,82,62,63,85,6,-9 dB,neo soul; escape room; hip hop; indie soul; neo soul
2022,42,Levitating,Dua Lipa,Dua Lipa,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP,F# Minor,3:24,103,88,70,91,6,-2 dB,dance pop; pop; uk pop
